Recency,Frequency,Monetary,Total_Quantity,Total_Revenue,Invoice_Count,Unique_Products,Average_Order_Value
12,2,325.3,135,325.3,2,39,162.65
8,20,7712.71,4045,7712.71,20,248,385.6355
82,4,1271.68,480,1271.68,4,78,317.92
196,1,135.95,55,135.95,1,7,135.95
103,4,4067.12,2006,4067.12,4,73,1016.78
81,3,948.03,860,948.03,3,147,316.01
255,1,167.4,68,167.4,1,8,167.4
264,1,176.71,67,176.71,1,42,176.71
32,4,1699.35,703,1699.35,4,29,424.8375
21,14,11433.77,7073,11433.77,14,526,816.6978571428572
3,2,519.95,152,519.95,2,79,259.975
374,1,148.3,38,148.3,1,13,148.3
45,6,4168.46,2506,4168.46,6,146,694.7433333333333
85,2,1504.7,818,1504.7,2,46,752.35
4,7,2075.7400000000002,3163,2075.7400000000002,7,184,296.5342857142858
54,4,1439.72,1039,1439.72,4,62,359.93
17,1,409.98,126,409.98,1,10,409.98
113,1,52.05,11,52.05,1,3,52.05
16,1,297.07,192,297.07,1,60,297.07
108,8,2300.01,1764,2300.01,8,210,287.50125
253,3,1393.66,564,1393.66,3,93,464.55333333333334
58,4,633.02,445,633.02,4,106,158.255
226,1,160.75,71,160.75,1,13,160.75
373,1,87.30000000000001,42,87.30000000000001,1,6,87.30000000000001
12,1,333.81,269,333.81,1,22,333.81
85,2,296.07,299,296.07,2,90,148.035
38,6,782.12,602,782.12,6,143,130.35333333333332
176,5,1511.94,893,1511.94,5,114,302.38800000000003
57,13,4376.41,2791,4376.41,13,403,336.6469230769231
15,12,3346.41,1713,3346.41,12,130,278.8675
23,3,392.2,238,392.2,3,35,130.73333333333332
3,2,489.59999999999997,192,489.59999999999997,2,1,244.79999999999998
194,1,385.19,249,385.19,1,18,385.19
19,8,3071.36,1479,3071.36,8,175,383.92
40,3,1795.22,596,1795.22,3,40,598.4066666666666
233,2,1130.21,379,1130.21,2,19,565.105
45,6,1838.72,534,1838.72,6,108,306.4533333333333
73,2,725.15,404,725.15,2,46,362.575
82,4,3958.5,2325,3958.5,4,304,989.625
238,1,254.0,202,254.0,1,18,254.0
114,1,296.36,676,296.36,1,10,296.36
24,2,641.4,274,641.4,2,29,320.7
10,4,470.16,257,470.16,4,28,117.54
15,3,732.55,255,732.55,3,29,244.1833333333333
60,3,1265.58,770,1265.58,3,60,421.85999999999996
283,2,842.4000000000001,432,842.4000000000001,2,2,421.20000000000005
23,5,506.67,527,506.67,5,54,101.334
15,5,2547.28,1442,2547.28,5,47,509.456
65,3,1112.2,1001,1112.2,3,58,370.73333333333335
9,2,439.7,226,439.7,2,30,219.85
30,9,3132.96,1676,3132.96,9,89,348.1066666666667
1,10,3141.4,1095,3141.4,10,101,314.14
305,2,198.6,52,198.6,2,5,99.3
21,1,418.87,467,418.87,1,34,418.87
105,2,710.4,324,710.4,2,45,355.2
134,6,1758.52,974,1758.52,6,84,293.08666666666664
2,3,1013.54,426,1013.54,3,26,337.84666666666664
66,1,126.0,60,126.0,1,7,126.0
8,3,835.33,291,835.33,3,37,278.4433333333333
373,1,163.47,138,163.47,1,42,163.47
297,2,412.92,184,412.92,2,14,206.46
53,10,3372.92,1500,3372.92,10,112,337.29200000000003
110,2,561.59,454,561.59,2,31,280.795
129,1,563.1,690,563.1,1,19,563.1
113,3,1319.6399999999999,956,1319.6399999999999,3,17,439.87999999999994
71,4,1895.19,1159,1895.19,4,83,473.7975
98,3,2735.63,1589,2735.63,3,56,911.8766666666667
1,2,830.63,405,830.63,2,33,415.315
53,5,2600.46,1068,2600.46,5,93,520.092
11,7,2578.91,1822,2578.91,7,151,368.4157142857143
4,1,300.66,349,300.66,1,11,300.66
3,40,17885.32,8056,17885.32,40,174,447.133
2,5,1378.16,1000,1378.16,5,57,275.632
2,28,20329.68,12161,20329.68,28,238,726.0600000000001
239,1,301.65,161,301.65,1,12,301.65
157,5,1585.5,1026,1585.5,5,41,317.1
19,2,313.05,59,313.05,2,9,156.525
233,5,731.2,450,731.2,5,12,146.24
4,6,1982.45,1124,1982.45,6,61,330.40833333333336
21,3,819.01,781,819.01,3,41,273.00333333333333
8,6,2751.64,1898,2751.64,6,58,458.6066666666666
59,2,2557.35,1105,2557.35,2,127,1278.675
56,1,432.68,210,432.68,1,26,432.68
29,1,304.2,114,304.2,1,19,304.2
24,2,317.08,300,317.08,2,17,158.54
2,8,2685.2,1352,2685.2,8,99,335.65
4,3,489.65000000000003,239,489.65000000000003,3,31,163.21666666666667
32,8,2234.86,1666,2234.86,8,67,279.3575
147,2,1412.85,1309,1412.85,2,45,706.425
30,3,980.6999999999999,1030,980.6999999999999,3,20,326.9
18,19,5393.88,4135,5393.88,19,155,283.8884210526316
112,2,442.0,208,442.0,2,17,221.0
17,10,4145.33,2203,4145.33,10,173,414.533
19,2,1319.67,800,1319.67,2,69,659.835
54,1,296.1,307,296.1,1,23,296.1
91,2,260.38,338,260.38,2,16,130.19
2,17,10245.49,4150,10245.49,17,274,602.6758823529411
12,6,456.9,402,456.9,6,9,76.14999999999999
38,2,620.85,297,620.85,2,37,310.425
106,4,533.5600000000001,278,533.5600000000001,4,31,133.39000000000001
59,1,293.5,158,293.5,1,20,293.5
18,4,1198.09,989,1198.09,4,55,299.5225
60,4,1257.18,516,1257.18,4,60,314.295
228,1,163.2,192,163.2,1,1,163.2
32,13,10300.98,5747,10300.98,13,208,792.3830769230769
57,1,376.92,344,376.92,1,26,376.92
280,1,299.83,191,299.83,1,17,299.83
3,7,1572.97,1037,1572.97,7,62,224.71
295,1,307.21000000000004,107,307.21000000000004,1,11,307.21000000000004
2,2,2006.32,1342,2006.32,2,101,1003.16
11,1,102.0,120,102.0,1,2,102.0
31,7,1092.06,444,1092.06,7,52,156.00857142857143
40,2,1362.75,677,1362.75,2,79,681.375
232,1,438.65000000000003,247,438.65000000000003,1,23,438.65000000000003
18,7,2475.32,1724,2475.32,7,75,353.6171428571429
257,2,468.88,214,468.88,2,30,234.44
8,8,2166.42,1058,2166.42,8,90,270.8025
161,3,741.69,319,741.69,3,40,247.23000000000002
3,8,4134.91,2462,4134.91,8,139,516.86375
31,9,2304.51,1747,2304.51,9,103,256.0566666666667
10,11,4939.24,1474,4939.24,11,44,449.02181818181816
25,6,426.90000000000003,222,426.90000000000003,6,5,71.15
42,2,101.1,114,101.1,2,6,50.55
64,9,1743.3700000000001,564,1743.3700000000001,9,46,193.70777777777778
84,1,229.2,96,229.2,1,3,229.2
16,1,326.74,414,326.74,1,15,326.74
113,2,600.34,164,600.34,2,27,300.17
107,3,793.9300000000001,659,793.9300000000001,3,28,264.6433333333334
163,1,358.15,111,358.15,1,17,358.15
182,1,351.66,126,351.66,1,22,351.66
57,1,157.85999999999999,147,157.85999999999999,1,31,157.85999999999999
100,4,382.06,124,382.06,4,63,95.515
10,8,2786.57,2550,2786.57,8,117,348.32125
11,3,728.75,399,728.75,3,54,242.91666666666666
4,28,3773.11,1833,3773.11,28,243,134.7539285714286
63,4,1555.83,1145,1555.83,4,121,388.9575
29,2,441.92,268,441.92,2,41,220.96
9,5,631.34,457,631.34,5,44,126.268
92,1,129.75,129,129.75,1,16,129.75
289,3,71.15,29,71.15,3,11,23.71666666666667
38,3,741.02,323,741.02,3,66,247.00666666666666
84,1,156.37,52,156.37,1,22,156.37
17,2,299.61,155,299.61,2,21,149.805
46,1,141.85,70,141.85,1,18,141.85
23,4,1210.83,1217,1210.83,4,69,302.7075
19,7,3095.95,1307,3095.95,7,195,442.2785714285714
72,2,141.6,86,141.6,2,14,70.8
28,1,187.3,58,187.3,1,45,187.3
150,2,575.37,254,575.37,2,48,287.685
33,5,2060.1,1077,2060.1,5,205,412.02
22,2,330.56,273,330.56,2,74,165.28
297,1,197.70000000000002,214,197.70000000000002,1,10,197.70000000000002
303,3,346.56,156,346.56,3,76,115.52
18,2,679.02,538,679.02,2,29,339.51
148,1,93.49,84,93.49,1,24,93.49
186,1,112.86,72,112.86,1,19,112.86
81,2,271.44,160,271.44,2,38,135.72
7,1,736.28,356,736.28,1,30,736.28
297,1,171.25,125,171.25,1,13,171.25
14,6,815.11,552,815.11,6,87,135.85166666666666
103,2,368.35,149,368.35,2,45,184.175
322,2,147.3,46,147.3,2,7,73.65
5,4,661.04,199,661.04,4,119,165.26
31,5,1191.44,588,1191.44,5,131,238.288
217,1,178.07,138,178.07,1,43,178.07
25,10,3207.76,1921,3207.76,10,308,320.776
87,3,770.03,820,770.03,3,66,256.6766666666667
8,8,3761.38,2028,3761.38,8,246,470.1725
28,1,184.66,98,184.66,1,27,184.66
12,3,383.78000000000003,194,383.78000000000003,3,82,127.92666666666668
246,1,414.72,648,414.72,1,1,414.72
31,3,437.87,262,437.87,3,88,145.95666666666668
184,4,262.64,143,262.64,4,29,65.66
7,11,5925.4800000000005,1296,5925.4800000000005,11,29,538.6800000000001
304,2,373.16,118,373.16,2,51,186.58
10,8,1757.98,1132,1757.98,8,253,219.7475
4,4,405.48,242,405.48,4,79,101.37
11,2,1609.37,1435,1609.37,2,112,804.685
29,1,591.96,612,591.96,1,13,591.96
1,3,75.75999999999999,66,75.75999999999999,3,35,25.25333333333333
14,3,400.46999999999997,286,400.46999999999997,3,87,133.48999999999998
373,1,124.78,86,124.78,1,42,124.78
7,6,2907.65,818,2907.65,6,45,484.60833333333335
10,1,180.60999999999999,111,180.60999999999999,1,39,180.60999999999999
42,1,334.62,162,334.62,1,6,334.62
56,5,2162.93,1375,2162.93,5,152,432.58599999999996
57,2,449.25,252,449.25,2,88,224.625
234,4,701.96,516,701.96,4,24,175.49
10,1,133.34,84,133.34,1,33,133.34
257,1,388.84,342,388.84,1,65,388.84
45,4,3867.5,2513,3867.5,4,121,966.875
359,1,338.46000000000004,143,338.46000000000004,1,28,338.46000000000004
50,2,689.6700000000001,639,689.6700000000001,2,54,344.83500000000004
1,10,3786.7000000000003,2192,3786.7000000000003,10,87,378.67
79,1,175.9,128,175.9,1,44,175.9
1,91,29562.02,14332,29562.02,91,1509,324.85736263736266
238,1,430.69,89,430.69,1,18,430.69
47,1,114.92,138,114.92,1,22,114.92
191,4,596.09,195,596.09,4,42,149.0225
151,2,129.69,29,129.69,2,9,64.845
53,21,2657.91,1006,2657.91,21,76,126.56714285714285
116,4,457.96000000000004,110,457.96000000000004,4,18,114.49000000000001
8,155,51208.87,21052,51208.87,155,100,330.3798064516129
58,6,1552.35,933,1552.35,6,185,258.72499999999997
24,3,543.47,319,543.47,3,62,181.15666666666667
43,3,1596.29,625,1596.29,3,84,532.0966666666667
98,4,757.24,523,757.24,4,98,189.31
8,1,208.97,197,208.97,1,17,208.97
1,2,1803.2,2804,1803.2,2,6,901.6
5,19,7614.24,2764,7614.24,19,102,400.7494736842105
4,4,717.39,696,717.39,4,127,179.3475
21,10,2990.41,2556,2990.41,10,211,299.041
21,3,923.99,340,923.99,3,83,307.99666666666667
5,7,2585.2,2314,2585.2,7,84,369.3142857142857
21,2,321.72,309,321.72,2,37,160.86
11,26,15785.87,7193,15785.87,26,288,607.1488461538462
120,2,805.3000000000001,361,805.3000000000001,2,15,402.65000000000003
46,9,424.18,130,424.18,9,58,47.13111111111111
22,1,227.15,85,227.15,1,18,227.15
4,3,599.78,447,599.78,3,53,199.92666666666665
2,2,1213.8,476,1213.8,2,2,606.9
33,4,913.05,483,913.05,4,58,228.2625
17,1,235.87,176,235.87,1,15,235.87
9,14,4621.320000000001,3241,4621.320000000001,14,61,330.0942857142858
324,1,167.1,98,167.1,1,25,167.1
35,3,3424.02,1958,3424.02,3,3,1141.34
31,2,999.48,613,999.48,2,56,499.74
275,2,366.0,152,366.0,2,19,183.0
15,2,291.56,130,291.56,2,47,145.78
175,3,324.08,102,324.08,3,30,108.02666666666666
4,18,2325.92,2167,2325.92,18,274,129.21777777777777
73,3,703.27,242,703.27,3,56,234.42333333333332
10,17,1091.44,563,1091.44,17,88,64.20235294117647
10,5,545.05,326,545.05,5,80,109.00999999999999
2,11,1292.39,573,1292.39,11,135,117.49000000000001
3,8,1968.75,793,1968.75,8,175,246.09375
88,2,147.12,61,147.12,2,22,73.56
157,2,149.7,14,149.7,2,3,74.85
182,1,216.4,526,216.4,1,24,216.4
30,1,381.09000000000003,142,381.09000000000003,1,44,381.09000000000003
9,10,1580.38,964,1580.38,10,118,158.038
276,1,291.76,1046,291.76,1,13,291.76
9,5,1142.47,670,1142.47,5,178,228.494
373,1,110.05,35,110.05,1,8,110.05
362,1,261.7,121,261.7,1,25,261.7
11,1,64.49,31,64.49,1,13,64.49
36,12,3020.64,1437,3020.64,12,200,251.72
187,1,225.78,184,225.78,1,27,225.78
264,2,43.87,90,43.87,2,15,21.935
136,3,396.39,352,396.39,3,34,132.13
74,1,536.28,696,536.28,1,17,536.28
4,39,20137.24,10071,20137.24,39,457,516.3394871794873
15,6,1574.13,566,1574.13,6,148,262.355
179,1,170.4,49,170.4,1,8,170.4
163,2,289.5,90,289.5,2,2,144.75
9,2,574.2,108,574.2,2,3,287.1
8,1,244.08,72,244.08,1,1,244.08
80,3,638.2,266,638.2,3,16,212.73333333333335
357,1,294.0,108,294.0,1,10,294.0
207,1,128.7,82,128.7,1,4,128.7
23,8,2239.1,326,2239.1,8,5,279.8875
29,8,2534.7400000000002,2201,2534.7400000000002,8,22,316.84250000000003
33,12,2993.88,1670,2993.88,12,222,249.49
268,1,114.69,63,114.69,1,12,114.69
42,1,344.90000000000003,150,344.90000000000003,1,20,344.90000000000003
36,5,540.35,162,540.35,5,33,108.07000000000001
56,1,144.29,53,144.29,1,29,144.29
81,6,26286.75,75825,26286.75,6,9,4381.125
226,3,1128.72,856,1128.72,3,3,376.24
59,1,74.99,84,74.99,1,24,74.99
332,3,360.35,244,360.35,3,66,120.11666666666667
7,74,60117.6,30112,60117.6,74,34,812.4
1,6,947.26,479,947.26,6,110,157.87666666666667
9,2,627.5400000000001,282,627.5400000000001,2,11,313.77000000000004
14,4,788.46,477,788.46,4,85,197.115
176,1,159.17000000000002,98,159.17000000000002,1,20,159.17000000000002
3,9,1618.93,1021,1618.93,9,238,179.88111111111112
291,2,392.6,408,392.6,2,2,196.3
364,1,465.41999999999996,200,465.41999999999996,1,29,465.41999999999996
228,1,140.75,49,140.75,1,2,140.75
158,2,61.300000000000004,19,61.300000000000004,2,11,30.650000000000002
8,62,1697.85,976,1697.85,62,342,27.384677419354837
185,3,564.55,506,564.55,3,126,188.1833333333333
107,4,643.16,341,643.16,4,98,160.79
8,1,261.76,195,261.76,1,35,261.76
1,17,4558.01,2908,4558.01,17,396,268.11823529411765
227,5,865.49,1347,865.49,5,33,173.098
7,2,223.42,111,223.42,2,59,111.71
9,4,590.44,352,590.44,4,106,147.61
138,18,2126.09,862,2126.09,18,103,118.11611111111112
184,1,161.94,62,161.94,1,21,161.94
17,3,1035.1,689,1035.1,3,161,345.0333333333333
2,12,2527.17,700,2527.17,12,84,210.5975
8,1,321.79,93,321.79,1,56,321.79
36,1,1223.31,1606,1223.31,1,83,1223.31
1,4,1159.99,1297,1159.99,4,62,289.9975
29,1,201.27,89,201.27,1,27,201.27
46,1,239.12,260,239.12,1,17,239.12
316,1,138.18,117,138.18,1,13,138.18
31,1,171.71,108,171.71,1,23,171.71
28,4,999.51,841,999.51,4,165,249.8775
12,4,766.87,720,766.87,4,132,191.7175
123,7,288.42,143,288.42,7,81,41.20285714285715
15,1,207.33,300,207.33,1,26,207.33
16,3,896.7700000000001,363,896.7700000000001,3,23,298.92333333333335
227,1,206.95,68,206.95,1,33,206.95
25,1,252.88,130,252.88,1,49,252.88
253,1,225.99,108,225.99,1,60,225.99
24,7,1595.1399999999999,1686,1595.1399999999999,7,185,227.87714285714284
18,2,419.38,130,419.38,2,26,209.69
15,3,482.33,587,482.33,3,63,160.77666666666667
16,3,639.24,561,639.24,3,57,213.08
2,2,338.41,161,338.41,2,77,169.205
200,1,124.25,109,124.25,1,6,124.25
85,4,509.01,512,509.01,4,69,127.2525
11,4,244.37,71,244.37,4,52,61.0925
12,1,353.51,297,353.51,1,23,353.51
17,3,524.83,175,524.83,3,36,174.94333333333336
28,1,215.22,246,215.22,1,46,215.22
51,14,17642.89,6244,17642.89,14,54,1260.2064285714284
178,7,1896.84,526,1896.84,7,122,270.97714285714284
9,2,410.79,125,410.79,2,63,205.395
359,1,115.3,63,115.3,1,13,115.3
46,2,476.90000000000003,180,476.90000000000003,2,44,238.45000000000002
67,1,165.0,100,165.0,1,1,165.0
35,2,175.85,131,175.85,2,14,87.925
179,1,190.48000000000002,67,190.48000000000002,1,12,190.48000000000002
145,2,216.41,168,216.41,2,32,108.205
21,4,894.53,608,894.53,4,203,223.6325
15,6,1177.72,1053,1177.72,6,83,196.28666666666666
136,2,2074.07,530,2074.07,2,12,1037.035
219,1,192.05,133,192.05,1,4,192.05
278,1,433.77,253,433.77,1,18,433.77
14,1,451.3,298,451.3,1,49,451.3
11,1,335.52,392,335.52,1,97,335.52
21,2,546.34,550,546.34,2,8,273.17
21,8,1142.37,509,1142.37,8,171,142.79625
57,9,97.39999999999999,17,97.39999999999999,9,13,10.822222222222221
192,1,141.48,80,141.48,1,25,141.48
10,4,548.22,555,548.22,4,137,137.055
1,20,4536.29,4026,4536.29,20,315,226.8145
177,1,116.10000000000001,36,116.10000000000001,1,9,116.10000000000001
2,1,287.91,157,287.91,1,59,287.91
23,8,1417.01,565,1417.01,8,60,177.12625
285,1,189.63,44,189.63,1,26,189.63
17,2,326.09,130,326.09,2,74,163.045
129,1,222.64000000000001,129,222.64000000000001,1,51,222.64000000000001
73,2,500.92,402,500.92,2,82,250.46
29,1,337.66,210,337.66,1,18,337.66
270,7,2282.28,1661,2282.28,7,41,326.04
200,1,10877.18,17766,10877.18,1,16,10877.18
161,2,271.05,107,271.05,2,12,135.525
28,1,176.5,96,176.5,1,11,176.5
3,6,4381.78,1376,4381.78,6,166,730.2966666666666
254,1,190.95,123,190.95,1,11,190.95
29,3,1188.46,970,1188.46,3,121,396.15333333333336
177,2,603.9,306,603.9,2,11,301.95
44,2,1185.46,902,1185.46,2,74,592.73
2,19,4369.56,2652,4369.56,19,23,229.9768421052632
22,3,912.15,435,912.15,3,25,304.05
26,2,186.60000000000002,48,186.60000000000002,2,2,93.30000000000001
82,9,3667.83,2301,3667.83,9,47,407.53666666666663
24,15,3473.8,1238,3473.8,15,127,231.58666666666667
22,2,1122.4,427,1122.4,2,35,561.2
19,6,2455.68,1872,2455.68,6,385,409.28
305,1,314.1,86,314.1,1,9,314.1
1,5,975.63,575,975.63,5,45,195.126
9,2,1019.44,361,1019.44,2,37,509.72
10,10,3171.54,1817,3171.54,10,116,317.154
16,1,151.49,164,151.49,1,8,151.49
2,8,1699.25,1352,1699.25,8,75,212.40625
61,2,389.4,225,389.4,2,43,194.7
127,1,590.78,1383,590.78,1,13,590.78
33,1,463.53,268,463.53,1,36,463.53
19,2,704.75,443,704.75,2,6,352.375
9,3,955.8000000000001,320,955.8000000000001,3,33,318.6
15,15,10705.8,3868,10705.8,15,42,713.7199999999999
82,1,428.45,95,428.45,1,9,428.45
57,1,321.9,307,321.9,1,47,321.9
229,1,360.85,539,360.85,1,25,360.85
1,8,7111.18,4578,7111.18,8,25,888.8975
80,4,2346.19,2037,2346.19,4,20,586.5475
82,6,3374.22,1646,3374.22,6,36,562.37
63,3,1723.04,1204,1723.04,3,22,574.3466666666667
78,3,808.81,621,808.81,3,154,269.6033333333333
21,5,1965.52,1054,1965.52,5,30,393.104
32,1,527.94,215,527.94,1,85,527.94
186,1,451.56,440,451.56,1,30,451.56
10,3,399.61,160,399.61,3,62,133.20333333333335
1,89,349164.35,124216,349164.35,89,281,3923.1949438202246
185,1,105.8,23,105.8,1,10,105.8
112,5,1019.16,380,1019.16,5,112,203.832
78,1,165.88,65,165.88,1,38,165.88
232,2,577.8100000000001,177,577.8100000000001,2,29,288.90500000000003
5,13,1828.24,647,1828.24,13,125,140.63384615384615
47,1,193.48000000000002,97,193.48000000000002,1,29,193.48000000000002
225,1,405.85,232,405.85,1,27,405.85
54,2,420.66999999999996,188,420.66999999999996,2,34,210.33499999999998
4,1,76.32000000000001,72,76.32000000000001,1,1,76.32000000000001
333,1,9.700000000000001,3,9.700000000000001,1,3,9.700000000000001
12,5,731.38,430,731.38,5,142,146.276
5,4,1068.05,530,1068.05,4,184,267.0125
3,1,180.7,124,180.7,1,29,180.7
149,1,92.2,34,92.2,1,22,92.2
108,1,102.65,47,102.65,1,20,102.65
39,1,209.05,63,209.05,1,21,209.05
173,1,399.29,216,399.29,1,42,399.29
267,1,222.95999999999998,552,222.95999999999998,1,4,222.95999999999998
140,1,220.13,212,220.13,1,60,220.13
234,2,445.0,128,445.0,2,27,222.5
28,5,567.71,404,567.71,5,16,113.542
45,2,847.03,481,847.03,2,47,423.515
187,2,145.99,59,145.99,2,26,72.995
109,1,536.41,395,536.41,1,49,536.41
37,2,882.47,433,882.47,2,38,441.235
9,8,2169.25,896,2169.25,8,36,271.15625
18,7,2748.19,2479,2748.19,7,130,392.59857142857146
282,1,112.85000000000001,63,112.85000000000001,1,9,112.85000000000001
40,4,941.88,559,941.88,4,52,235.47
56,4,1226.09,631,1226.09,4,65,306.5225
282,1,426.69,75,426.69,1,10,426.69
295,1,246.22,200,246.22,1,17,246.22
24,3,533.41,371,533.41,3,22,177.8033333333333
5,1,186.88,68,186.88,1,50,186.88
207,1,213.9,145,213.9,1,25,213.9
22,1,365.82,225,365.82,1,26,365.82
15,1,184.41,153,184.41,1,13,184.41
368,1,371.51,332,371.51,1,45,371.51
220,1,728.84,452,728.84,1,33,728.84
259,1,175.5,90,175.5,1,10,175.5
8,11,2538.7599999999998,1536,2538.7599999999998,11,167,230.79636363636362
10,6,1897.69,775,1897.69,6,49,316.2816666666667
106,4,1206.0,510,1206.0,4,34,301.5
23,32,9905.56,4223,9905.56,32,125,309.54875
248,1,589.52,510,589.52,1,14,589.52
239,1,58.5,30,58.5,1,1,58.5
311,1,176.10000000000002,70,176.10000000000002,1,7,176.10000000000002
196,3,875.45,529,875.45,3,23,291.81666666666666
38,7,4512.93,2867,4512.93,7,164,644.7042857142858
158,2,754.38,451,754.38,2,19,377.19
36,4,821.49,377,821.49,4,119,205.3725
99,1,291.13,167,291.13,1,10,291.13
358,1,329.58000000000004,338,329.58000000000004,1,11,329.58000000000004
267,1,724.89,310,724.89,1,48,724.89
66,3,1279.55,720,1279.55,3,55,426.51666666666665
261,1,313.49,270,313.49,1,18,313.49
239,3,461.16,350,461.16,3,23,153.72
113,1,321.6,192,321.6,1,8,321.6
16,2,963.59,802,963.59,2,50,481.795
74,5,3188.2,1142,3188.2,5,16,637.64
23,1,101.16,60,101.16,1,5,101.16
107,2,770.56,607,770.56,2,112,385.28
211,1,230.1,166,230.1,1,9,230.1
319,1,344.75,99,344.75,1,20,344.75
358,1,447.53000000000003,191,447.53000000000003,1,27,447.53000000000003
17,3,332.1,68,332.1,3,30,110.7
189,1,314.65999999999997,246,314.65999999999997,1,19,314.65999999999997
135,1,544.47,325,544.47,1,31,544.47
201,1,360.08,82,360.08,1,17,360.08
18,1,147.45,101,147.45,1,10,147.45
313,1,298.3,66,298.3,1,12,298.3
166,4,1780.34,989,1780.34,4,38,445.085
73,4,1933.15,1013,1933.15,4,49,483.2875
149,2,323.29,249,323.29,2,7,161.645
232,2,479.91999999999996,492,479.91999999999996,2,16,239.95999999999998
4,8,1493.1200000000001,768,1493.1200000000001,8,54,186.64000000000001
30,5,1616.48,1064,1616.48,5,17,323.296
26,1,383.33,209,383.33,1,20,383.33
23,12,7516.31,3696,7516.31,12,129,626.3591666666667
1,15,7539.84,4056,7539.84,15,179,502.656
14,15,6650.83,4417,6650.83,15,204,443.38866666666667
120,1,295.0,1,295.0,1,1,295.0
2,10,3526.81,695,3526.81,10,24,352.681
14,2,1480.8600000000001,680,1480.8600000000001,2,42,740.4300000000001
42,23,4782.400000000001,2096,4782.400000000001,23,149,207.93043478260873
187,1,179.6,80,179.6,1,30,179.6
24,6,913.11,293,913.11,6,43,152.185
151,1,270.92,114,270.92,1,14,270.92
8,2,588.75,257,588.75,2,35,294.375
51,4,913.9,420,913.9,4,42,228.475
81,4,1372.72,1004,1372.72,4,46,343.18
50,1,515.78,221,515.78,1,26,515.78
66,2,568.64,856,568.64,2,19,284.32
15,13,3757.92,3310,3757.92,13,220,289.07076923076926
245,1,162.72,48,162.72,1,1,162.72
50,3,839.73,335,839.73,3,28,279.91
81,8,21964.14,31815,21964.14,8,77,2745.5175
184,5,1015.42,698,1015.42,5,35,203.084
278,1,317.88,128,317.88,1,7,317.88
217,1,267.9,188,267.9,1,16,267.9
92,1,199.85,127,199.85,1,13,199.85
23,1,110.69999999999999,180,110.69999999999999,1,10,110.69999999999999
82,4,2262.52,1328,2262.52,4,134,565.63
100,6,2059.67,1981,2059.67,6,30,343.27833333333336
2,5,1979.6000000000001,676,1979.6000000000001,5,36,395.92
10,17,7318.91,3769,7318.91,17,169,430.5241176470588
29,2,428.06,370,428.06,2,27,214.03
134,1,603.25,241,603.25,1,36,603.25
70,1,251.1,138,251.1,1,14,251.1
308,1,269.37,135,269.37,1,17,269.37
227,5,1464.73,709,1464.73,5,36,292.946
2,1,168.60000000000002,76,168.60000000000002,1,7,168.60000000000002
68,1,161.4,108,161.4,1,6,161.4
245,2,680.85,319,680.85,2,19,340.425
184,3,1307.4,830,1307.4,3,50,435.8
226,1,153.0,60,153.0,1,1,153.0
214,2,741.85,417,741.85,2,19,370.925
28,5,1320.66,1060,1320.66,5,69,264.132
33,4,1069.67,381,1069.67,4,48,267.4175
40,1,240.3,74,240.3,1,15,240.3
