StockCode,Description,Total_Quantity,Total_Revenue,Total_Orders,Average_Daily_Demand,Maximum_Daily_Demand,Safety_Stock,Reorder_Level,Inventory_Status
84795A,PASTEL STRIPE HAMMOCK ,208,1696.02,70,2.9714285714285715,24,252.0,20.8,Healthy
84795B,SUNSET CHECK HAMMOCK,130,1052.05,50,2.6,12,126.0,18.2,Healthy
84795C,OCEAN STRIPE HAMMOCK ,323,2736.69,130,2.4846153846153847,24,252.0,17.392307692307693,Healthy
84795D,SEASIDE STRIPE HAMMOCK,189,1538.79,83,2.2771084337349397,12,126.0,15.939759036144578,Healthy
84795E,RIO PINK STRIPE HAMMOCK,10,79.5,5,2.0,4,42.0,14.0,Restock Soon
84795b,SUNSET CHECK HAMMOCK,3,50.94,3,1.0,1,10.5,7.0,Restock Soon
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,223,1504.8200000000002,68,3.2794117647058822,36,378.0,22.955882352941174,Healthy
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,344,2606.2000000000003,56,6.142857142857143,36,378.0,43.0,Healthy
84796a,PINK HAWAIIAN PICNIC HAMPER FOR 2,11,93.17,8,1.375,4,42.0,9.625,Healthy
84796b,BLUE SAVANNAH PICNIC HAMPER FOR 2,2,17.12,2,1.0,1,10.5,7.0,Restock Soon
84797A,PINK HAWAIIAN PICNIC HAMPER FOR 4,481,3361.25,44,10.931818181818182,84,882.0,76.52272727272727,Healthy
84797B,BLUE SAVANNAH PICNIC HAMPER FOR 4,323,1845.2,33,9.787878787878787,84,882.0,68.51515151515152,Healthy
84797a,PINK HAWAIIAN PICNIC HAMPER FOR 4,18,198.84,17,1.0588235294117647,2,21.0,7.411764705882353,Healthy
84797b,BLUE SAVANNAH PICNIC HAMPER FOR 4,21,232.62,19,1.1666666666666667,2,21.0,8.166666666666668,Healthy
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,172,373.80000000000007,6,28.666666666666668,144,1512.0,200.66666666666669,Restock Soon
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,315,464.85,7,45.0,144,1512.0,315.0,Healthy
84798C,WHITE FOXGLOVE ARTIIFCIAL FLOWER,16,40.8,3,5.333333333333333,6,63.0,37.33333333333333,Restock Soon
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,454,368.3,21,21.61904761904762,48,504.0,151.33333333333334,Healthy
84800L,LARGE WHITE/PINK ROSE ART FLOWER,290,331.43,16,18.125,96,1008.0,126.875,Healthy
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,123,182.91,16,7.6875,24,252.0,53.8125,Healthy
84800S,SMALL WHITE/PINK ROSE ART FLOWER,281,171.97,10,28.1,144,1512.0,196.70000000000002,Healthy
84801A,PINK HYDRANGEA ART FLOWER,226,330.84000000000003,10,22.6,96,1008.0,158.20000000000002,Healthy
84801B,WHITE HYDRANGEA ART FLOWER,192,298.8,15,12.8,72,756.0,89.60000000000001,Healthy
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,183,309.27000000000004,23,7.956521739130435,24,252.0,55.69565217391304,Healthy
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,407,383.03000000000003,16,25.4375,192,2016.0,178.0625,Healthy
84803A,PINK ALLIUM  ARTIFICIAL FLOWER,109,184.21,16,6.8125,12,126.0,47.6875,Healthy
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,25,42.25,7,3.5714285714285716,12,126.0,25.0,Healthy
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,148,215.8,10,14.8,96,1008.0,103.60000000000001,Healthy
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,256,313.6,13,19.692307692307693,96,1008.0,137.84615384615387,Healthy
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,115,152.85,4,28.75,96,1008.0,201.25,Restock Soon
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,302,498.90000000000003,6,50.333333333333336,96,1008.0,352.33333333333337,Restock Soon
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,182,165.01999999999998,9,20.22222222222222,48,504.0,141.55555555555554,Healthy
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,142,156.45999999999998,12,11.833333333333334,48,504.0,82.83333333333334,Healthy
84807,RED POPPY ARTIFICIAL FLOWER,233,215.93,7,33.285714285714285,171,1795.5,233.0,Healthy
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,233,384.53999999999996,15,15.533333333333333,72,756.0,108.73333333333333,Healthy
84809B,PINK CHRYSANTHEMUMS ART FLOWER,278,313.8,7,39.714285714285715,144,1512.0,278.0,Healthy
84813,SET OF 4 DIAMOND NAPKIN RINGS,260,1970.71,63,4.126984126984127,48,504.0,28.888888888888893,Healthy
84814A,HEXAGONAL CRYSTAL PERFUME BOTTLE,1,1.95,1,1.0,1,10.5,7.0,Restock Soon
84814B,RHOMBUS CRYSTAL PERFUME BOTTLE,7,13.65,3,2.3333333333333335,4,42.0,16.333333333333336,Restock Soon
84815,SET OF 3 DANISH ROSE PLANTERS,926,1183.8200000000002,53,17.471698113207548,808,8484.0,122.30188679245283,Healthy
84816,DANISH ROSE BEDSIDE CABINET,20,759.0,10,2.0,4,42.0,14.0,Healthy
84817,DANISH ROSE DECORATIVE PLATE,108,226.8,24,4.5,12,126.0,31.5,Healthy
84818,DANISH ROSE PHOTO FRAME,366,923.99,116,3.1551724137931036,24,252.0,22.086206896551726,Healthy
84819,DANISH ROSE ROUND SEWING BOX,102,437.72,35,2.914285714285714,6,63.0,20.4,Healthy
84820,DANISH ROSE TRINKET TRAYS,64,416.32,23,2.782608695652174,10,105.0,19.47826086956522,Healthy
84821,DANISH ROSE DELUXE COASTER,383,335.34999999999997,34,11.264705882352942,36,378.0,78.8529411764706,Healthy
84823,DANISH ROSE FOLDING CHAIR,8,319.6,4,2.0,4,42.0,14.0,Restock Soon
84824,DANISH ROSE UMBRELLA STAND,36,644.55,30,1.2,4,42.0,8.4,Healthy
84826,ASSTD DESIGN 3D PAPER STICKERS,632,530.7,21,30.095238095238095,60,630.0,210.66666666666666,Healthy
84827,ASS DES PHONE SPONGE CRAFT STICKER,580,377.0,18,32.22222222222222,60,630.0,225.55555555555554,Healthy
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,1417,1810.19,178,7.96067415730337,48,504.0,55.72471910112359,Overstock
84830,LARGE ENGLISH ARBORETUM,113,1195.15,7,16.142857142857142,100,1050.0,113.0,Healthy
84832,ZINC WILLIE WINKIE  CANDLE STICK,3950,3516.2799999999997,377,10.561497326203208,96,1008.0,73.93048128342245,Overstock
84836,ZINC METAL HEART DECORATION,14120,17145.1,902,15.723830734966592,432,4536.0,110.06681514476614,Overstock
84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,251,3210.04,143,1.7552447552447552,18,189.0,12.286713286713287,Healthy
84838,ANT WHITE HIGH RISE BIRD BOX,50,312.5,4,12.5,45,472.5,87.5,Restock Soon
84839,SWEETHEART KEY CABINET,1523,8747.05,393,3.885204081632653,200,2100.0,27.19642857142857,Healthy
84840,SWEETHEART CARRY-ALL BASKET,279,2405.32,137,2.0364963503649633,8,84.0,14.255474452554743,Overstock
84842,HELLO SAILOR BATHROOM SET,1491,691.65,26,57.34615384615385,720,7560.0,401.4230769230769,Healthy
84843,WHITE SOAP RACK WITH 2 BOTTLES,110,773.16,63,1.746031746031746,6,63.0,12.222222222222221,Healthy
84845A,HOLLYHOCK SQUARE HANDY TIN,1,1.25,1,1.0,1,10.5,7.0,Restock Soon
84845C,CARNATION SQUARE HANDY TIN,42,52.5,14,3.0,6,63.0,21.0,Healthy
84845D,GERANIUM SQUARE HANDY TIN,41,51.25,11,3.727272727272727,12,126.0,26.09090909090909,Healthy
84846A,SCENTED CANDLE IN DIGITALIS TIN,207,470.93,44,4.704545454545454,12,126.0,32.93181818181818,Healthy
84847,FLORAL BATHROOM SET,2310,1074.73,38,60.78947368421053,1116,11718.0,425.5263157894737,Healthy
84849A,HELLO SAILOR BLUE SOAP HOLDER,303,511.2,52,5.826923076923077,96,1008.0,40.78846153846153,Healthy
84849B,FAIRY SOAP SOAP HOLDER,1706,2831.16,224,7.616071428571429,96,1008.0,53.3125,Healthy
84849D,HOT BATHS SOAP HOLDER,1078,1782.93,149,7.23489932885906,144,1512.0,50.644295302013425,Healthy
84854,GIRLY PINK TOOL SET,381,2079.4700000000003,110,3.4954128440366974,24,252.0,24.467889908256883,Healthy
84855,BLOKEY SILVER TOOL SET,36,196.70000000000002,15,2.4,9,94.5,16.8,Healthy
84856L,LARGE TAHITI BEACH BAG,237,1486.33,80,2.9625,30,315.0,20.7375,Healthy
84856S,SMALL TAHITI BEACH BAG,463,1858.61,32,14.46875,192,2016.0,101.28125,Healthy
84857A,SILVER MONTE CARLO HANDBAG,8,68.0,3,2.6666666666666665,5,52.5,18.666666666666664,Restock Soon
84857C,PINK MONTE CARLO HANDBAG,99,212.7,7,14.142857142857142,48,504.0,99.0,Healthy
84858A,NATURAL RIVIERA HANDBAG,53,128.83,8,6.625,41,430.5,46.375,Healthy
84858B,BLUE RIVIERA HANDBAG,326,431.0,9,36.22222222222222,141,1480.5,253.55555555555554,Healthy
84858C,PINK RIVIERA HANDBAG,161,349.39,24,6.708333333333333,60,630.0,46.95833333333333,Healthy
84859A,SILVER DISCO HANDBAG,164,340.54,23,7.130434782608695,50,525.0,49.91304347826087,Healthy
84859B,BLUE DISCO HANDBAG,251,368.65,7,35.857142857142854,200,2100.0,250.99999999999997,Healthy
84859C,PINK DISCO HANDBAG,220,372.2,17,12.941176470588236,100,1050.0,90.58823529411765,Healthy
84864A,PINK PAISLEY PHOTO ALBUM,7,67.71000000000001,4,1.75,3,31.5,12.25,Restock Soon
84865,NEW BAROQUE BLACK PHOTO ALBUM,54,535.69,38,1.4210526315789473,6,63.0,9.947368421052632,Healthy
84867A,PINK BABY GIRLS PHOTO ALBUM,16,105.82000000000001,4,4.0,12,126.0,28.0,Restock Soon
84867a,PINK BABY GIRLS PHOTO ALBUM,1,13.57,1,1.0,1,10.5,7.0,Restock Soon
84867b,BLUE BABY BOY'S PHOTO ALBUM,2,27.14,1,2.0,2,21.0,14.0,Restock Soon
84868A,PINK BABY GIRL'S MEMORY BOX,2,13.9,2,1.0,1,10.5,7.0,Restock Soon
84868B,BLUE BABY BOY'S MEMORY BOX,5,34.75,4,1.25,2,21.0,8.75,Restock Soon
84869,CANDY BUTTON PHOTO ALBUM,302,703.54,26,11.615384615384615,96,1008.0,81.3076923076923,Healthy
84870B,BLUE GEISHA GIRL ,52,199.03,18,2.888888888888889,11,115.5,20.22222222222222,Healthy
84870C,GREEN GEISHA GIRL ,53,206.81,16,3.3125,11,115.5,23.1875,Healthy
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,137,1533.46,70,1.957142857142857,8,84.0,13.7,Healthy
84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,38,420.44,29,1.3571428571428572,3,31.5,9.5,Healthy
84873A,FUNKY FLOWER PICNIC BAG FOR 4,30,360.25,14,2.142857142857143,10,105.0,15.0,Healthy
84873a,FUNKY FLOWER PICNIC BAG FOR 4,88,973.36,59,1.7959183673469388,5,52.5,12.571428571428571,Healthy
84874B,BLUE TRAVEL FIRST AID KIT,46,75.89999999999999,23,2.0,5,52.5,14.0,Healthy
84875A,PINK SQUARE COMPACT MIRROR,16,60.0,12,1.3333333333333333,3,31.5,9.333333333333332,Healthy
84875B,GREEN SQUARE COMPACT MIRROR,246,322.5,21,11.714285714285714,24,252.0,82.0,Healthy
84875D,BLUE SQUARE COMPACT MIRROR,320,420.0,29,11.03448275862069,24,252.0,77.24137931034483,Healthy
84876B,GREEN HEART COMPACT MIRROR,126,172.5,7,18.0,48,504.0,126.0,Healthy
84876C,SILVER HEART COMPACT MIRROR,7,26.25,4,1.75,4,42.0,12.25,Restock Soon
84876D,BLUE HEART COMPACT MIRROR,207,398.02,20,10.35,36,378.0,72.45,Healthy
84877A,PINK ROUND COMPACT MIRROR,34,127.5,13,2.6153846153846154,12,126.0,18.307692307692307,Healthy
84877B,GREEN ROUND COMPACT MIRROR,147,293.87,22,6.681818181818182,26,273.0,46.77272727272727,Healthy
84877D,BLUE ROUND COMPACT MIRROR,70,243.03,28,2.5,26,273.0,17.5,Healthy
84879,ASSORTED COLOUR BIRD ORNAMENT,45228,72890.19,1412,32.21367521367522,2880,30240.0,225.4957264957265,Healthy
84880,WHITE WIRE EGG HOLDER,1490,8262.52,305,4.885245901639344,200,2100.0,34.19672131147541,Healthy
84881,BLUE WIRE SPIRAL CANDLE HOLDER,42,273.07,19,2.210526315789474,4,42.0,15.473684210526317,Healthy
84882,GREEN WIRE STANDING CANDLE HOLDER,28,132.09,18,1.5555555555555556,4,42.0,10.88888888888889,Healthy
84884A,ANT WHITE WIRE HEART SPIRAL,1421,5110.71,237,6.021186440677966,300,3150.0,42.148305084745765,Healthy
84884a,ANT WHITE WIRE HEART SPIRAL,18,152.46,13,1.3846153846153846,4,42.0,9.692307692307692,Healthy
84886,BLUE METAL WALL SHELF,12,119.39999999999999,9,1.3333333333333333,2,21.0,9.333333333333332,Healthy
84891B,GREEN WIRE GOBLET CANDLEHOLDER,11,87.45,6,1.8333333333333333,4,42.0,12.833333333333332,Restock Soon
84893,ANT WHITE IRON BASKET,33,186.35000000000002,15,2.2,10,105.0,15.400000000000002,Healthy
84898F,YELLOW FLOWERS FELT HANDBAG KIT,126,268.82,37,3.4054054054054053,12,126.0,23.83783783783784,Healthy
84899E,YELLOW + BROWN BEAR FELT PURSE KIT,39,52.65,15,2.6,12,126.0,18.2,Healthy
84899E,YELLOW BROWN BEAR FELT PURSE KIT,14,21.28,6,2.3333333333333335,7,73.5,16.333333333333336,Restock Soon
84899F,YELLOW PURPLE DAISY FELT PURSE KIT,121,192.17,53,2.2830188679245285,14,147.0,15.981132075471699,Healthy
84901,BLACK FACE LAMB WITH PANTS,123,471.13,74,1.662162162162162,6,63.0,11.635135135135135,Healthy
84902,PINK KNITTED COW STUFFED TOY,84,326.33,53,1.5849056603773586,6,63.0,11.09433962264151,Healthy
84905,PINK BUTTERFLY C/COVER ,10,70.82,6,1.6666666666666667,4,42.0,11.666666666666668,Restock Soon
84905,PINK BUTTERFLY CUSHION COVER ,224,763.61,79,2.8354430379746836,24,252.0,19.848101265822784,Healthy
84906,PINK B'FLY C/COVER W BOBBLES,32,190.4,10,3.2,9,94.5,22.400000000000002,Healthy
84907,PINK YELLOW PATCH CUSHION COVER,354,735.9000000000001,8,44.25,150,1575.0,309.75,Healthy
84907,PINK/YELLOW PATCH CUSHION COVER,8,82.34,5,1.6,4,42.0,11.200000000000001,Restock Soon
84908A,PINK 5 PATCH FLOWER CUSHION COVER ,432,1045.16,36,12.0,120,1260.0,84.0,Healthy
84908B,BLUE 5 PATCH FLOWER CUSHION COVER,435,1052.29,35,12.428571428571429,120,1260.0,87.0,Healthy
84909A,PINK PAISLEY QUILT ,209,2797.55,30,6.966666666666667,68,714.0,48.766666666666666,Healthy
84910A,PINK PAISLEY CUSHION COVER ,408,1050.15,37,11.027027027027026,300,3150.0,77.18918918918918,Healthy
84912A,PINK ROSE WASHBAG,941,2447.07,160,5.88125,600,6300.0,41.168749999999996,Healthy
84912B,GREEN ROSE WASHBAG,822,2008.55,107,7.682242990654205,600,6300.0,53.77570093457944,Healthy
84912a,PINK ROSE WASHBAG,2,15.56,1,2.0,2,21.0,14.0,Restock Soon
84913A,SOFT PINK ROSE TOWEL ,356,1334.43,150,2.3733333333333335,12,126.0,16.613333333333333,Overstock
84913B,MINT GREEN ROSE TOWEL,246,918.3,124,1.9838709677419355,10,105.0,13.887096774193548,Overstock
84914A,PINK ROSE PICNIC RUG,6,155.7,5,1.2,2,21.0,8.4,Restock Soon
84915,HAND TOWEL PINK FLOWER AND DAISY,24,135.5,18,1.3333333333333333,2,21.0,9.333333333333332,Healthy
84916,HAND TOWEL PALE BLUE W FLOWERS,44,223.52,34,1.2941176470588236,2,21.0,9.058823529411764,Overstock
84917,WHITE HAND TOWEL WITH BUTTERFLY,48,232.35999999999999,29,1.6551724137931034,10,105.0,11.586206896551724,Healthy
84918,CREAM C/COVER W YELLOW/GREEN FLOWER,10,69.5,3,3.3333333333333335,4,42.0,23.333333333333336,Restock Soon
84918,CREAM CUSHION COVER WITH FLOWERS,198,925.62,60,3.3559322033898304,48,504.0,23.491525423728813,Healthy
84919,BLUE CUSHION COVER WITH FLOWER,225,1163.75,10,22.5,160,1680.0,157.5,Healthy
84919,L BLUE C/COVER W PINK/YELLOW FLOWER,8,74.31,4,2.0,4,42.0,14.0,Restock Soon
84920,PINK FLOWER FABRIC PONY,91,377.9,42,2.1666666666666665,4,42.0,15.166666666666666,Overstock
84921,CREAM AND PINK FLOWERS PONY ,17,63.75,10,1.7,3,31.5,11.9,Healthy
84922,PINK BUTTERFLY WASHBAG,333,765.93,11,30.272727272727273,300,3150.0,211.9090909090909,Healthy
84923,PINK BUTTERFLY HANDBAG W BOBBLES,85,400.75,60,1.4166666666666667,4,42.0,9.916666666666668,Overstock
84924A,WAKE UP COCKEREL CALENDAR SIGN ,58,244.91,32,1.8125,4,42.0,12.6875,Healthy
84924D,LA PALMIERA METAL SIGN CALENDAR,764,272.61,15,50.93333333333333,372,3906.0,356.5333333333333,Healthy
84924F,PSYCHEDELIC METAL SIGN CALENDAR,965,266.65,7,137.85714285714286,480,5040.0,965.0,Healthy
84925A,WAKE UP COCKEREL WALL THERMOMETER,179,339.29,17,10.529411764705882,144,1512.0,73.70588235294117,Healthy
84925C,FAIRY CAKES  WALL THERMOMETER,28,71.39999999999999,10,2.8,8,84.0,19.599999999999998,Healthy
84925D,LA PALMIERA WALL THERMOMETER,438,641.75,17,25.764705882352942,271,2845.5,180.3529411764706,Healthy
84925E,FLOWERS WALL THERMOMETER,75,130.05,3,25.0,72,756.0,175.0,Restock Soon
84925F,PSYCHEDELIC WALL THERMOMETER,636,765.73,21,30.285714285714285,240,2520.0,212.0,Healthy
84926A,WAKE UP COCKEREL TILE COASTER,69,95.07,19,3.6315789473684212,24,252.0,25.42105263157895,Healthy
84926B,SCOTTS ROSES TILE COASTER,54,67.5,10,5.4,24,252.0,37.800000000000004,Healthy
84926C,FAIRY CAKES TILE COASTER,138,189.6,31,4.451612903225806,12,126.0,31.16129032258064,Healthy
84926D,LA PALMIERA TILE COASTER,68,93.82,14,4.857142857142857,24,252.0,34.0,Healthy
84926E,FLOWERS TILE COASTER,113,143.76999999999998,13,8.692307692307692,34,357.0,60.84615384615384,Healthy
84926F,PSYCHEDELIC TILE COASTER,54,82.68,14,3.857142857142857,12,126.0,27.0,Healthy
84927A,WAKE UP COCKEREL TILE HOOK,177,91.37,16,11.0625,72,756.0,77.4375,Healthy
84927D,LA PALMIERA TILE HOOK,907,163.64,15,60.46666666666667,432,4536.0,423.26666666666665,Healthy
84927E,FLOWERS TILE HOOK,435,144.15,16,27.1875,192,2016.0,190.3125,Healthy
84927F,PSYCHEDELIC TILE HOOK,37,94.58,19,1.9473684210526316,6,63.0,13.631578947368421,Healthy
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,684,369.96,28,24.428571428571427,120,1260.0,171.0,Healthy
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,71,196.25,31,2.2903225806451615,6,63.0,16.03225806451613,Healthy
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,97,264.65,34,2.8529411764705883,6,63.0,19.97058823529412,Healthy
84932A,SMALL GREEN PEONY FOLDING STOOL,262,602.6,24,10.916666666666666,80,840.0,76.41666666666666,Healthy
84932B,SMALL PINK PEONY FOLDING STOOL,189,401.3,17,11.117647058823529,80,840.0,77.8235294117647,Healthy
84932C,SMALL ORIENTAL BLUE FOLDING STOOL,282,615.4,34,8.294117647058824,32,336.0,58.05882352941177,Healthy
84932D,SMALL ORIENTAL RED FOLDING STOOL,239,574.71,21,11.380952380952381,80,840.0,79.66666666666667,Healthy
84933A,LARGE GREEN PEONY FOLDING STOOL,131,314.34999999999997,6,21.833333333333332,96,1008.0,152.83333333333331,Restock Soon
84933B,LARGE PINK PEONY FOLDING STOOL,136,309.15,6,22.666666666666668,96,1008.0,158.66666666666669,Restock Soon
84933C,LARGE BLUE ORIENTAL FOLDING STOOL,136,317.0,6,22.666666666666668,90,945.0,158.66666666666669,Restock Soon
84934,ASSTD DESIGN POP ART SLIM PEN,687,586.5,13,52.84615384615385,240,2520.0,369.9230769230769,Healthy
84937,KASHMIR FOLKART TUMBLERS,2542,5394.54,124,20.5,498,5229.0,143.5,Healthy
84942,KASHMIR FOLKART HEART DISHES,3,5.07,3,1.0,1,10.5,7.0,Restock Soon
84944,SET OF 6 KASHMIR FOLKART BAUBLES,444,2114.37,118,3.76271186440678,24,252.0,26.33898305084746,Healthy
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12092,9852.12,332,36.42168674698795,576,6048.0,254.95180722891567,Healthy
84946,ANTIQUE SILVER TEA GLASS ETCHED,18710,25305.09,907,20.76581576026637,504,5292.0,145.3607103218646,Overstock
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,7413,8825.77,349,21.240687679083095,288,3024.0,148.68481375358166,Overstock
84948,SILVER HANGING T-LIGHT HOLDER DOME,273,459.21000000000004,36,7.583333333333333,24,252.0,53.08333333333333,Healthy
84949,SILVER HANGING T-LIGHT HOLDER,7443,11856.72,422,17.679334916864608,288,3024.0,123.75534441805226,Overstock
84950,ASSORTED COLOUR T-LIGHT HOLDER,4300,2954.82,160,26.875,1824,19152.0,188.125,Healthy
84951A,S/4 PISTACHIO LOVEBIRD COASTERS,106,166.1,24,4.416666666666667,60,630.0,30.916666666666668,Healthy
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,41,129.65,18,2.2777777777777777,6,63.0,15.944444444444443,Healthy
84951B,S/4 BLACK LOVEBIRD COASTERS,88,171.60999999999999,28,3.259259259259259,11,115.5,22.814814814814813,Healthy
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,26,76.34,10,2.6,6,63.0,18.2,Healthy
84951b,S/4 BLACK LOVEBIRD COASTERS,9,46.2,4,2.25,5,52.5,15.75,Restock Soon
84951b,SET OF 4 BLACK LOVEBIRD COASTERS,1,5.06,1,1.0,1,10.5,7.0,Restock Soon
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,75,203.18,15,5.0,24,252.0,35.0,Healthy
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,241,369.59999999999997,19,12.68421052631579,96,1008.0,88.78947368421052,Healthy
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,269,510.13,34,7.911764705882353,96,1008.0,55.38235294117647,Healthy
84962,SET/3 COLOUR PAINTED KASHMIRI STOOL,3,179.85000000000002,2,1.5,2,21.0,10.5,Restock Soon
84963A,PINK PAINTED KASHMIRI CHAIR,23,763.35,9,2.5555555555555554,8,84.0,17.888888888888886,Healthy
84963B,BLUE PAINTED KASHMIRI CHAIR,15,441.65000000000003,5,3.0,8,84.0,21.0,Restock Soon
84964A,PINK PAINTED KASHMIRI TABLE,11,630.0,2,5.5,10,105.0,38.5,Restock Soon
84964B,BLUE PAINTED KASHMIRI TABLE ,17,990.0,2,8.5,16,168.0,59.5,Restock Soon
84965A,PINK KASHMIRI COFFEE TABLE ,20,1050.0,3,6.666666666666667,15,157.5,46.66666666666667,Restock Soon
84965B,BLUE KASHMIRI COFFEE TABLE ,27,1359.95,4,6.75,15,157.5,47.25,Restock Soon
84966A,PINK KASHMIRI BOXED MIRROR,13,225.95,4,3.25,8,84.0,22.75,Restock Soon
84966B,BLUE KASHMIRI BOXED MIRROR,33,428.0,4,8.25,17,178.5,57.75,Restock Soon
84966C,GREEN KASHMIRI BOXED MIRROR,23,276.0,2,11.5,19,199.5,80.5,Restock Soon
84967A,PINK KASHMIRI OCCASIONAL TABLE,3,174.9,3,1.0,1,10.5,7.0,Restock Soon
84967B,BLUE KASHMIRI OCCASIONAL TABLE,24,1249.45,11,2.1818181818181817,6,63.0,15.272727272727272,Healthy
84967C,GREEN KASHMIRI OCCASIONAL TABLE,9,419.85,4,2.25,6,63.0,15.75,Restock Soon
84968A,S/16 VINTAGE ROSE CUTLERY,190,2511.24,85,2.261904761904762,24,252.0,15.833333333333332,Healthy
84968A,SET OF 16 VINTAGE ROSE CUTLERY,76,938.54,24,3.1666666666666665,24,252.0,22.166666666666664,Healthy
84968B,S/16 VINTAGE IVORY CUTLERY,423,5617.66,130,3.2790697674418605,31,325.5,22.953488372093023,Healthy
84968B,SET OF 16 VINTAGE IVORY CUTLERY,3,38.25,3,1.0,1,10.5,7.0,Restock Soon
84968C,S/16 VINTAGE PISTACHIO CUTLERY,262,3177.2999999999997,58,4.517241379310345,96,1008.0,31.620689655172416,Healthy
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,65,967.9499999999999,33,1.9696969696969697,11,115.5,13.787878787878789,Healthy
84968D,S/16 VINTAGE RED CUTLERY,287,3349.7599999999998,38,7.552631578947368,96,1008.0,52.868421052631575,Healthy
84968D,SET OF 16 VINTAGE RED CUTLERY,30,407.98,15,2.0,10,105.0,14.0,Healthy
84968E,S/16 VINTAGE BLACK CUTLERY,225,2585.45,40,5.625,72,756.0,39.375,Healthy
84968E,SET OF 16 VINTAGE BLACK CUTLERY,30,382.5,14,2.142857142857143,6,63.0,15.0,Healthy
84968F,S/16 VINTAGE SKY BLUE CUTLERY,84,1092.42,51,1.6470588235294117,6,63.0,11.529411764705882,Healthy
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,40,624.66,18,2.2222222222222223,10,105.0,15.555555555555557,Healthy
84968a,S/16 VINTAGE ROSE CUTLERY,1,25.49,1,1.0,1,10.5,7.0,Restock Soon
84968a,SET OF 16 VINTAGE ROSE CUTLERY,1,25.49,1,1.0,1,10.5,7.0,Restock Soon
84968b,S/16 VINTAGE IVORY CUTLERY,1,25.49,1,1.0,1,10.5,7.0,Restock Soon
84968b,SET OF 16 VINTAGE IVORY CUTLERY,1,25.49,1,1.0,1,10.5,7.0,Restock Soon
84968d,S/16 VINTAGE RED CUTLERY,1,25.49,1,1.0,1,10.5,7.0,Restock Soon
84968e,S/16 VINTAGE BLACK CUTLERY,4,101.96,4,1.0,1,10.5,7.0,Restock Soon
84968e,SET OF 16 VINTAGE BLACK CUTLERY,5,127.44999999999999,4,1.25,2,21.0,8.75,Restock Soon
84968f,SET OF 16 VINTAGE SKY BLUE CUTLERY,1,25.49,1,1.0,1,10.5,7.0,Restock Soon
84969,ASSORTED COLOUR SET 6 TEASPOONS,268,1232.02,86,3.116279069767442,12,126.0,21.813953488372093,Overstock
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,172,823.84,56,3.0714285714285716,12,126.0,21.5,Healthy
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,11497,10947.970000000001,643,17.9640625,288,3024.0,125.74843750000001,Overstock
84970S,HANGING HEART ZINC T-LIGHT HOLDER,17877,14407.07,908,19.7317880794702,288,3024.0,138.1225165562914,Overstock
84970l,SINGLE HEART ZINC T-LIGHT HOLDER,46,97.98,21,2.1904761904761907,10,105.0,15.333333333333336,Healthy
84970s,HANGING HEART ZINC T-LIGHT HOLDER,149,317.37,37,4.138888888888889,18,189.0,28.972222222222225,Healthy
84971L,LARGE HEART FLOWERS HOOK   ,585,723.51,58,10.086206896551724,144,1512.0,70.60344827586206,Healthy
84971S,SMALL HEART FLOWERS HOOK ,4826,4045.0699999999997,296,16.304054054054053,288,3024.0,114.12837837837837,Healthy
84971s,SMALL HEART FLOWERS HOOK ,6,9.959999999999999,3,2.0,4,42.0,14.0,Restock Soon
